"LAKE_HISTORY_ID","LOCATION_X_COORDINATE","LOCATION_Y_COORDINATE"
"0705UWB5535",-76.5497,42.9967
"0705UWB5537",-76.5052,42.9978
"0705UWB5538",-76.5637,42.952
"0705UWB5539",-76.5073,42.9489
"0705UWB5540",-76.5074,42.9472
"0705UWB5544",-76.6185,42.8883
"0705UWB5548",-76.5607,42.7957
"0705UWB5550",-76.4919,42.5472
"0705UWB5551",-76.491,42.5469
"0705UWB5552",-76.4874,42.5494
"0705UWB5553",-76.4102,42.5446
"0705UWB5554",-76.4073,42.509
"0705UWB5555",-76.4376,42.5044
"0705UWB5556",-76.4638,42.5054
"0705UWB5557",-76.462,42.5389
"0705UWB5558",-76.4379,42.5455
"0705UWB5559",-76.4709,42.5373
"0705UWB5560",-76.4581,42.5376
"0705UWB5562",-76.4412,42.572
"0705UWB5563",-76.4091,42.5286
"0705UWB5573",-76.3414,42.5065
"0705UWB5575",-76.2971,42.5117
"0705UWB5576",-76.2936,42.5175
"0705UWB5577",-76.2549,42.5057
"0705UWB5578",-76.2544,42.5108
"0705UWB5579",-76.278,42.5293
"0705UWB5580",-76.2787,42.5301
"0705UWB5581",-76.3045,42.5331
"0705UWB5582",-76.3115,42.536
"0705UWB5583",-76.259,42.5639
"0705UWB5584",-76.2683,42.5906
"0705UWB5585",-76.294,42.5874
"0705UWB5586",-76.2654,42.617
"0705UWB5589",-76.3279,42.5279
"0705UWB5590",-76.3522,42.5058
"0705UWB5591",-76.3484,42.5035
"0705UWB5592",-76.6755,43.1458
"0705UWB5603",-76.6299,42.8909
"0705UWB5604",-76.6703,42.8895
"0705UWB5615",-76.9587,42.9343
"0705UWB5618",-76.9602,42.9107
"0705UWB5621",-76.9878,42.9001
"0705UWB5630",-76.7581,42.9104
"0705UWB5631",-76.7569,42.9097
"0705UWB5632",-76.7606,42.9062
"0705UWB5633",-76.7614,42.9075
"0705UWB5636",-76.815,42.9143
"0705UWB5756",-77.0103,42.8533
"0705UWB5757",-77.0086,42.8303
"0705UWB5758",-77.016,42.8055
"0705UWB5787",-76.6987,42.866
"0705UWB5788",-76.7018,42.8631
"0705UWB5789",-76.7026,42.8627
"0705UWB5793",-76.6556,42.7243
"0705UWB5794",-76.6347,42.6477
"0705UWB5795",-76.6367,42.5249
"0705UWB5796",-76.6474,42.5206
"0705UWB5797",-76.6483,42.5123
"0705UWB5798",-76.6477,42.5103
"0705UWB5799",-76.643,42.5005
"0705UWB5800",-76.679,42.5247
"0705UWB5801",-76.6773,42.5124
"0705UWB5802",-76.7277,42.5466
"0705UWB5803",-76.7422,42.5482
"0705UWB5804",-76.7468,42.5173
"0705UWB5805",-76.6311,42.5345
"0705UWB5806",-76.6483,42.5394
"0705UWB5807",-76.6491,42.5383
"0705UWB5808",-76.6503,42.5373
"0705UWB5809",-76.6979,42.5568
"0705UWB5810",-76.7182,42.5648
"0705UWB5811",-76.7307,42.5546
"0705UWB5813",-76.6489,42.5543
"0705UWB5814",-76.6737,42.5545
"0705UWB5815",-76.6303,42.603
"0705UWB5816",-76.7273,42.6244
"0705UWB5817",-76.6184,42.5188
"0705UWB5818",-76.602,42.5158
"0705UWB5819",-76.5001,42.6786
"0705UWB5820",-76.6133,42.7497
"0705UWB5821",-76.6109,42.6606
"0705UWB5822",-76.602,42.4913
"0705UWB5823",-76.6142,42.4618
"0705UWB5824",-76.5737,42.4643
"0705UWB5825",-76.5801,42.4588
"0705UWB5826",-76.5513,42.452
"0705UWB5827",-76.5971,42.424
"0705UWB5828",-76.5959,42.4216
"0705UWB5829",-76.5686,42.4135
"0705UWB5830",-76.5125,42.4268
"0705UWB5831",-76.5957,42.4525
"0705UWB5832",-76.5521,42.3908
"0705UWB5833",-76.5544,42.3787
"0705UWB5834",-76.5349,42.4117
"0705UWB5835",-76.5968,42.4043
"0705UWB5838",-76.4237,42.4835
"0705UWB5839",-76.4951,42.4937
"0705UWB5840",-76.4413,42.4496
"0705UWB5841",-76.3935,42.4554
"0705UWB5842",-76.453,42.4419
"0705UWB5843",-76.4464,42.4249
"0705UWB5844",-76.4217,42.4212
"0705UWB5845",-76.421,42.4208
"0705UWB5846",-76.4871,42.4063
"0705UWB5847",-76.3937,42.4139
"0705UWB5848",-76.3751,42.3963
"0705UWB5849",-76.4494,42.4989
"0705UWB5852",-76.3321,42.4559
"0705UWB5853",-76.3669,42.455
"0705UWB5854",-76.3721,42.4974
"0705UWB5855",-76.3635,42.4962
"0705UWB5856",-76.3402,42.4857
"0705UWB5857",-76.2956,42.4753
"0705UWB5858",-76.2919,42.4703
"0705UWB5859",-76.2844,42.469
"0705UWB5860",-76.2793,42.4576
"0705UWB5861",-76.2706,42.4744
"0705UWB5862",-76.2697,42.4961
"0705UWB5863",-76.2709,42.4991
"0705UWB5864",-76.4926,42.443
"0705UWB5867",-76.4364,42.3762
"0705UWB5868",-76.6646,42.3971
"0705UWB5869",-76.6278,42.4192
"0705UWB5870",-76.672,42.4333
"0705UWB5872",-76.6596,42.4516
"0705UWB5873",-76.6815,42.4536
"0705UWB5874",-76.6648,42.4616
"0705UWB5875",-76.6257,42.483
"0705UWB5876",-76.6747,42.48
"0705UWB5877",-76.6785,42.4888
"0705UWB5878",-76.701,42.4867
"0705UWB5879",-76.7206,42.4699
"0705UWB5880",-76.6918,42.459
"0705UWB5881",-76.7116,42.4547
"0705UWB5882",-76.7429,42.4466
"0705UWB5883",-76.7061,42.4353
"0705UWB5884",-76.7164,42.4282
"0705UWB5886",-76.6568,42.3735
"0705UWB5887",-76.5314,42.4176
"0705UWB5888",-76.4778,42.3713
"0705UWB5889",-76.4699,42.3687
"0705UWB5890",-76.4244,42.363
"0705UWB5891",-76.4055,42.3612
"0705UWB5892",-76.4103,42.3723
"0705UWB5893",-76.3384,42.3626
"0705UWB5894",-76.566,42.3553
"0705UWB5895",-76.5811,42.3363
"0705UWB5896",-76.5268,42.3172
"0705UWB5897",-76.5202,42.314
"0705UWB5898",-76.5178,42.3091
"0705UWB5899",-76.5083,42.2977
"0705UWB5900",-76.5079,42.2955
"0705UWB5901",-76.5082,42.2941
"0705UWB5902",-76.5051,42.2866
"0705UWB5903",-76.511,42.2774
"0705UWB5904",-76.5801,42.3379
"0705UWB5905",-76.7411,42.326
"0705UWB5906",-76.7231,42.3018
"0705UWB5910",-76.8164,42.7159
"0705UWB5914",-76.8693,42.6704
"0705UWB5915",-76.861,42.6402
"0705UWB5937",-76.9982,42.6287
"0705UWB5939",-76.946,42.6824
"0705UWB5941",-76.9904,42.8562
"0705UWB5942",-76.9907,42.833
"0705UWB5943",-76.9948,42.4995
"0705UWB5944",-76.9945,42.4916
"0705UWB5946",-76.9501,42.4322
"0705UWB5947",-76.8981,42.4153
"0705UWB5948",-76.9756,42.4118
"0705UWB5952",-76.912,42.3474
"0705UWB5953",-76.971,42.3458
"0705UWB5954",-76.7655,42.3425
"0705UWB5955",-76.7978,42.2988
"0705UWB5956",-76.7921,42.289
"0705UWB5957",-76.8713,42.262
"0705UWB5958",-76.8226,42.2523
"0705UWB5959",-76.8206,42.1989
"0705UWB5960",-76.8367,42.2212
"0705UWB5961",-76.8356,42.2106
"0705UWB5962",-76.8331,42.202
"0705UWB5974",-77.0991,42.6836
"0705UWB5977",-77.0195,42.7048
"0705UWB5981",-77.2751,42.3732
"0705UWB5982",-77.2897,42.3618
"0705UWB5983",-77.3076,42.4235
"0705UWB5984",-77.3093,42.4209
"0705UWB5985",-77.3184,42.3959
"0705UWB5986",-77.2857,42.3931
"0705UWBXXX1",-76.5663,42.4032
"0705UWBXXX2",-76.50876,42.46055
"0705VAN0366A",-76.7913,42.9131
"0706OWA0212",-76.5282,42.8738
"0706UWB0216",-76.3261,42.7008
"0706UWB0217",-76.3213,42.6984
"0706UWB0217B",-76.3901,42.691
"0706UWB0220A",-76.5033,42.7806
"0706UWB0220C",-76.3554,42.6217
"0706UWB5510",-76.3604,42.6247
"0706UWB5518",-76.4297,42.8017
"0706UWB5533",-76.6146,42.9939
"0706UWB5542",-76.6099,42.9687
"0706UWB5549",-76.4054,42.619
"0706UWB5561",-76.4213,42.5615
"0706UWB5564",-76.4517,42.7365
"0706UWB5565",-76.4813,42.706
"0706UWB5566",-76.495,42.6834
"0706UWB5567",-76.4601,42.6828
"0706UWB5569",-76.4349,42.6629
"0706UWB5570",-76.4059,42.7235
"0706UWB5587",-76.3329,42.5867
"0706UWB5588",-76.3581,42.6225
"0707SKA0193",-76.3503,42.8451
"0707UWB5490",-76.4838,43.0372
"0707UWB5495",-76.4316,42.8881
"0707UWB5498",-76.3462,42.7927
"0707UWB5508",-76.5,43.0773
"0707UWBXXX1",-76.35567,42.89324
"0801ALD0935",-75.2128,43.4355
"0801ALE0655",-75.5614,43.7179
"0801BAL0783",-74.9234,43.7315
"0801BAL0837",-74.7924,43.63
"0801BAR0905",-75.2269,43.5661
"0801BEA0449",-75.1581,43.8732
"0801BEA0459",-75.1176,43.9201
"0801BEA0530",-74.8967,43.9701
"0801BEA0624",-75.2698,43.8124
"0801BEA0730",-75.0275,43.7044
"0801BEA0824",-74.85,43.6999
"0801BEA0849",-74.7421,43.6494
"0801BEA0880",-74.7003,43.7086
"0801BEA0968",-75.0549,43.5988
"0801BEA5185",-75.1864,43.8714
"0801BEL0423",-75.3298,43.927
"0801BIL0630",-75.1494,43.8433
"0801BLA0681",-75.0315,43.7455
"0801BLA0996",-74.9004,43.4528
"0801BLO0803",-75.0221,43.6418
"0801BLO0984",-75.0249,43.5974
"0801BLU0640",-75.0917,43.8087
"0801BOO5482",-75.2315,43.5207
"0801BRA0689",-75.2784,43.6937
"0801BRA0923",-75.1546,43.5662
"0801BRE0967",-75.0863,43.5922
"0801BRO0874",-74.6634,43.6041
"0801BUB0748",-74.8521,43.7717
"0801BUC0540",-74.8424,43.9683
"0801BUC0578",-74.9301,43.8219
"0801BUC0910",-75.2193,43.5499
"0801BUG0789",-74.7297,43.7688
"0801BUR0995",-74.9018,43.4609
"0801CAL0601",-75.288,43.7658
"0801CAN0838",-74.9034,43.6041
"0801CAR0862",-74.7487,43.5833
"0801CAR5354",-74.8949,43.7511
"0801CAS0747",-74.8015,43.7917
"0801CAT0662",-75.2941,43.7048
"0801CED0705",-75.0821,43.693
"0801CEL0889",-74.5361,43.7241
"0801CHA0597",-75.3029,43.7576
"0801CHA0980",-74.9393,43.5923
"0801CHI0776",-74.8292,43.8302
"0801CHU0778",-74.7843,43.8289
"0801CHU0971",-75.0461,43.5277
"0801CLE0525",-74.9205,43.9885
"0801CLE0619",-75.2824,43.7975
"0801CLE0734",-74.9571,43.7666
"0801CLI0830",-74.8583,43.6632
"0801COLXXX1",-75.31164,43.58051
"0801COM0811",-74.9365,43.6249
"0801CON0777",-74.7974,43.8335
"0801COP0710",-75.143,43.6637
"0801COT0994",-74.9519,43.4339
"0801CRA0575",-74.9759,43.8643
"0801CRO0413",-75.3045,43.9078
"0801CRO0441",-75.1673,43.9156
"0801CRO0480",-75.0689,43.9123
"0801CRO0835",-74.8451,43.639
"0801CRY0590",-75.4366,43.835
"0801CRY0595",-75.2757,43.8385
"0801DAR0750",-74.8627,43.796
"0801DAV5622",-75.186,43.4137
"0801DEE0485",-75.0578,43.9343
"0801DEE0561",-74.7825,43.9291
"0801DEE0866",-74.6625,43.6186
"0801DEE0921",-75.1697,43.5377
"0801DEE0948",-75.0709,43.4489
"0801DEN0208",-75.33173,43.54448
"0801DIA0733",-74.9554,43.7875
"0801DIS0515",-74.9763,43.9563
"0801DOE0822",-74.8379,43.6869
"0801DOE0918",-75.1969,43.5098
"0801DOE5358",-74.9549,43.795
"0801DUC0492",-75.084,43.9457
"0801DWI0815",-74.8811,43.6961
"0801EAG0788",-74.7266,43.7652
"0801EAS0560",-74.6937,43.9325
"0801EAS0571",-74.863,43.864
"0801EAS0667",-75.2127,43.7695
"0801EAS0678",-75.0488,43.7405
"0801EAS0814",-74.896,43.6946
"0801ECH1062A",-75.2759,43.4272
"0801EFF0426",-75.2692,43.9256
"0801EIG0790",-74.7024,43.779
"0801ELM0425",-75.2839,43.9239
"0801EPI0700",-75.1387,43.7058
"0801EVA0987",-75.142,43.371
"0801EVE0500",-75.0158,43.9185
"0801EVI0608",-75.2721,43.7795
"0801FAL0537",-74.8812,43.9365
"0801FAL0885",-74.6855,43.6309
"0801FAW0827",-74.7711,43.7157
"0801FIF0635",-75.0787,43.8403
"0801FIF0786",-74.792,43.748
"0801FIR0782A",-74.915,43.713
"0801FIR0977",-74.9324,43.6062
"0801FIS0614",-75.2595,43.7784
"0801FLY0558",-74.6722,43.9433
"0801FLY0559",-74.6661,43.9454
"0801FLY0742",-74.902,43.7483
"0801FOR0944",-75.2048,43.4337
"0801FOR5671",-75.4809,43.8118
"0801FOR5705",-75.47993,43.81207
"0801FOU0782D",-74.8181,43.759
"0801FOU0973",-74.9701,43.5683
"0801FOX0821",-74.8693,43.6709
"0801FRA0451",-75.1714,43.8526
"0801FRA0550",-74.6904,43.9811
"0801GIB0684",-75.0009,43.7324
"0801GIN0508",-75.0002,43.9317
"0801GOO0674",-75.1341,43.726
"0801GOO0740",-74.9014,43.7841
"0801GOO1010",-74.8543,43.57
"0801GOU0626",-75.2615,43.8341
"0801GRA0642",-75.0742,43.7889
"0801GRA0706",-75.0613,43.6927
"0801GRA0802",-74.9637,43.7014
"0801GRE0812",-74.9103,43.6509
"0801GRE5204",-75.0979,43.8729
"0801GUL0717",-75.0875,43.6441
"0801GUL0758",-74.8204,43.8567
"0801GUL0762",-74.8232,43.8603
"0801GUL0969",-75.0589,43.5518
"0801HAB5014",-75.5854,43.7166
"0801HAL0625",-75.2532,43.8194
"0801HAL0831",-74.8449,43.6599
"0801HAL5631",-75.1043,43.4653
"0801HAPXXX1",-75.5513,43.8759
"0801HAR0542",-74.7657,44.0233
"0801HAR0551",-74.6803,43.9743
"0801HAR0844",-74.8301,43.6753
"0801HAR0845",-74.8365,43.6754
"0801HAR1015",-74.8875,43.5475
"0801HAR5542",-74.8325,43.6761
"0801HAW0504",-74.9595,43.9569
"0801HEL0877",-74.6966,43.6688
"0801HES5337",-74.7813,43.7509
"0801HID0505",-74.9938,43.9205
"0801HIG0418",-75.3691,43.928
"0801HIG0522",-74.9366,43.9596
"0801HIG0523",-74.9401,43.9605
"0801HIG0791",-74.6784,43.7709
"0801HIGXXX1",-75.41971,43.77916
"0801HIN0605",-75.2782,43.756
"0801HIT0639",-75.0426,43.8505
"0801HIT0641",-75.089,43.7837
"0801HOM0884",-74.5825,43.7455
"0801HOP0618",-75.2765,43.7918
"0801HOR0828",-74.8836,43.6596
"0801HOR0854",-74.8188,43.5999
"0801HUC0622",-75.2495,43.7967
"0801ICE0876",-74.7029,43.6656
"0801IKE0438",-75.1442,43.9034
"0801IND0647",-74.9782,43.7727
"0801IND0852",-74.753,43.6161
"0801JAC0495",-75.0349,43.9232
"0801JIM0886",-74.6342,43.6345
"0801JOC0583",-74.8577,43.8513
"0801JOH0820",-74.8498,43.685
"0801JUL0988",-75.1333,43.3698
"0801KAN0745",-74.9265,43.7516
"0801KAY0984A",-75.1739,43.3997
"0801KET0841",-74.8212,43.6761
"0801KOR0883",-74.6057,43.7443
"0801LBI0586",-74.8756,43.8546
"0801LCH0757",-74.8332,43.8444
"0801LDE0861",-74.8163,43.565
"0801LDI0651",-74.9329,43.8023
"0801LEN0636",-75.1096,43.8137
"0801LEN0638",-75.1134,43.8145
"0801LEN5228",-75.1086,43.8169
"0801LEV0501",-75.012,43.9215
"0801LIL0541",-74.763,44.003
"0801LIL0588",-74.8688,43.854
"0801LIL0952",-74.9963,43.5364
"0801LIM0826",-74.7995,43.7126
"0801LIN0650",-74.9579,43.8027
"0801LMI0847",-74.7497,43.6707
"0801LMO0808",-74.9208,43.693
"0801LMO0890",-74.5319,43.6817
"0801LON0610",-75.2682,43.7792
"0801LON0922",-75.1559,43.5527
"0801LOS0702",-75.1289,43.6841
"0801LOS0878",-74.6745,43.6886
"0801LOS0879",-74.6717,43.6872
"0801LOS0887",-74.5582,43.6468
"0801LOS0925",-75.1332,43.5892
"0801LOS5344",-74.9762,43.8347
"0801LOT0664",-75.2664,43.7426
"0801LOW0594",-75.322,43.8217
"0801LPI0708",-75.1475,43.6824
"0801LPU0604",-75.2796,43.7606
"0801LRO0534",-74.9129,43.96
"0801LRO0577",-74.9425,43.834
"0801LSA0549",-74.6992,43.9756
"0801LSA0735",-74.9677,43.7558
"0801LSA1003",-74.8426,43.4932
"0801LSI0680",-75.041,43.7326
"0801LWO0951",-74.9913,43.5323
"0801LYO0498",-75.0187,43.9469
"0801LYO0649",-74.9781,43.805
"0801MAH0613",-75.2683,43.7728
"0801MAP0991",-75.0751,43.4075
"0801MAY0775",-74.8148,43.8224
"0801MBR0707",-75.1006,43.6997
"0801MCC0442",-75.1651,43.9235
"0801MEI0420",-75.2474,43.9566
"0801MER0756",-74.8462,43.8576
"0801MIK0631",-75.1818,43.8158
"0801MON1012",-74.8232,43.5766
"0801MOO0752",-74.8623,43.8252
"0801MOS0478",-75.0949,43.8921
"0801MOS0489",-75.0722,43.9288
"0801MOS0491",-75.0762,43.9411
"0801MOS0746",-74.8474,43.7861
"0801MOU0741",-74.8861,43.7579
"0801MOU0796",-74.8764,43.7071
"0801MOU0855",-74.8006,43.5785
"0801MSE0704",-75.0978,43.6847
"0801MUD0524",-74.9239,43.9815
"0801MUD0574",-74.9692,43.896
"0801MUD0701",-75.1526,43.6859
"0801MUD0823",-74.8599,43.695
"0801MUD0927",-75.192,43.5331
"0801MUD1008",-74.9369,43.5502
"0801MUS0853",-74.737,43.6201
"0801NBR0992",-74.9638,43.4413
"0801NEG0529",-74.8747,43.9936
"0801NEH0539",-74.7904,43.968
"0801NEL0718",-75.0573,43.6482
"0801NIC0804",-74.9926,43.6736
"0801NOR0563",-74.7211,43.9379
"0801NOR0615",-75.2221,43.7813
"0801NOR0677",-75.1055,43.746
"0801NOR0875",-74.6832,43.5785
"0801NOR1007",-74.9268,43.5371
"0801OFP5673",-75.276,43.6801
"0801OIL0851",-74.7484,43.6287
"0801OKL0721",-75.0522,43.6817
"0801OKU0720",-75.0412,43.6838
"0801OSW0585",-74.8994,43.852
"0801OTT0676",-75.1037,43.7316
"0801OTT0759",-74.7234,43.8552
"0801OTT0926",-75.1146,43.5921
"0801PAN0564",-74.7137,43.9622
"0801PAN0632",-75.1696,43.8215
"0801PAN0809",-74.9217,43.6796
"0801PAR0600",-75.2906,43.76
"0801PAY0620",-75.2903,43.7953
"0801PEA0502",-75.0036,43.9142
"0801PEP0443",-75.0937,43.9368
"0801PIC0832",-74.8643,43.6625
"0801PIG0779",-74.7606,43.8466
"0801PIN0699",-75.1468,43.7049
"0801PIT5380",-75.286,43.7212
"0801PLE0395",-75.6933,43.9396
"0801PLE0690",-75.2878,43.6888
"0801POC0581",-74.8813,43.834
"0801POP0909",-75.2302,43.5309
"0801PUG5329",-74.804,43.824
"0801QUI0795",-74.8713,43.7376
"0801RAI0544",-74.8028,44.0117
"0801RAV0496",-75.0315,43.9302
"0801RAZ0573",-74.9198,43.8498
"0801REE1002",-75.0079,43.4805
"0801ROB0556",-74.6208,43.957
"0801ROC0538",-74.8667,43.9686
"0801ROC0722",-75.0393,43.6982
"0801ROC0807",-74.9743,43.6518
"0801RON0739",-74.9013,43.767
"0801ROS0568",-74.8267,43.9181
"0801ROU0834",-74.8502,43.6668
"0801ROU0907",-75.1425,43.5974
"0801ROU0920",-75.1803,43.5315
"0801ROU5512",-74.9723,43.7382
"0801RUS0774",-74.8022,43.8438
"0801SAF0736",-74.9107,43.7892
"0801SAL0517",-74.9401,43.9464
"0801SAL0552",-74.6719,43.9587
"0801SAN0436",-75.16,43.9492
"0801SAN0663",-75.2883,43.7463
"0801SAN0981",-74.9964,43.5696
"0801SCH0543",-74.7869,44.0265
"0801SEA0402",-75.7142,43.7371
"0801SEC0782B",-74.9116,43.7212
"0801SEC0976",-74.9451,43.5925
"0801SEE5147",-75.2212,43.9104
"0801SEV0787A",-74.7519,43.7462
"0801SHA0494",-75.038,43.9234
"0801SHI0565",-74.7808,43.9165
"0801SIL0580",-74.9124,43.844
"0801SIL0755",-74.8894,43.8316
"0801SIS0749",-74.86,43.769
"0801SIX0787",-74.7732,43.7476
"0801SLI0499",-75.0183,43.9244
"0801SLY0555",-74.6321,43.9582
"0801SLY0888",-74.595,43.6711
"0801SNA0579",-74.9113,43.8362
"0801SNE0545",-74.7333,44.0293
"0801SNI0429",-75.2433,43.9306
"0801SNY1011",-74.8215,43.5705
"0801SOD0511",-75.0094,43.9353
"0801SOF0434",-75.2193,43.9139
"0801SOU0582",-74.8764,43.847
"0801SOU0772",-74.7387,43.8873
"0801SOU1004",-74.8852,43.5099
"0801SQU0754",-74.8882,43.8262
"0801SQU0850",-74.7389,43.6333
"0801SQU0965",-75.0766,43.5912
"0801SQU0966",-75.0713,43.5934
"0801STE0627",-75.2699,43.8308
"0801STI0493",-74.9543,43.9127
"0801STI0836",-74.8065,43.6325
"0801STO0617",-75.2154,43.7751
"0801STO0949",-75.0506,43.4958
"0801SUM0527",-74.924,43.9927
"0801SUN0473",-75.1034,43.8582
"0801SUN0487",-75.0514,43.9386
"0801SUR0784",-74.843,43.7655
"0801SYL0978",-74.9388,43.609
"0801SYL0979",-74.9354,43.6132
"0801TAY0424",-75.302,43.9274
"0801TAY0818",-74.8534,43.6882
"0801TER0570",-74.8291,43.8867
"0801THA0567",-74.833,43.932
"0801THI0738",-74.9061,43.8235
"0801THI0975",-74.9638,43.5806
"0801TIE0446",-75.0669,43.9797
"0801TOU0554",-74.6472,43.9536
"0801TOW0751",-74.8392,43.8138
"0801TRO0628",-75.1842,43.833
"0801TRO0793",-74.6943,43.7521
"0801TWE5149",-75.2182,43.8922
"0801TWI0584",-74.8873,43.8473
"0801TWI0713",-75.1789,43.6245
"0801TWI0798",-74.9425,43.7083
"0801TWI1000",-74.9529,43.4809
"0801TWW0432",-75.2228,43.8938
"0801TWW0868",-74.6437,43.6179
"0801UMI0848",-74.7434,43.6707
"0801UWB0405",-75.4296,43.884
"0801UWB0407",-75.3363,43.8814
"0801UWB0409",-75.2697,43.845
"0801UWB0415",-75.2841,43.8786
"0801UWB0419",-75.2426,43.9669
"0801UWB0421",-75.2385,43.9549
"0801UWB0427",-75.2667,43.9209
"0801UWB0428",-75.2715,43.9091
"0801UWB0431",-75.234,43.9154
"0801UWB0435",-75.2172,43.9282
"0801UWB0437",-75.185,43.8878
"0801UWB0439",-75.1415,43.9116
"0801UWB0440",-75.144,43.9105
"0801UWB0444",-75.1385,43.96
"0801UWB0447",-75.0682,43.9822
"0801UWB0453",-75.164,43.8583
"0801UWB0456",-75.1326,43.9027
"0801UWB0457",-75.1293,43.9104
"0801UWB0463",-75.0918,43.8723
"0801UWB0466",-75.0797,43.8688
"0801UWB0469",-75.0704,43.8686
"0801UWB0470",-75.0567,43.8744
"0801UWB0471",-75.0515,43.8753
"0801UWB0474",-75.1014,43.8537
"0801UWB0475",-75.0932,43.8574
"0801UWB0476",-75.0936,43.8544
"0801UWB0477",-75.104,43.8529
"0801UWB0479",-75.0792,43.9078
"0801UWB0483",-75.0621,43.9292
"0801UWB0484",-75.0583,43.9296
"0801UWB0488",-75.0513,43.9479
"0801UWB0497",-75.0148,43.9409
"0801UWB0503",-74.9533,43.9461
"0801UWB0507",-75.0005,43.9273
"0801UWB0509",-75.0098,43.929
"0801UWB0510",-74.9971,43.9354
"0801UWB0512",-74.9816,43.9434
"0801UWB0513",-74.9987,43.9463
"0801UWB0516",-74.9909,43.9545
"0801UWB0518",-74.9242,43.9457
"0801UWB0520",-74.9115,43.9517
"0801UWB0521",-74.9265,43.9561
"0801UWB0526",-74.9343,43.9848
"0801UWB0532",-74.9319,43.9197
"0801UWB0535",-74.9123,43.9571
"0801UWB0536",-74.8861,43.9445
"0801UWB0546",-74.7252,44.033
"0801UWB0557",-74.6612,43.94
"0801UWB0565A",-74.7747,43.9113
"0801UWB0569",-74.8223,43.9107
"0801UWB0591",-75.3715,43.821
"0801UWB0592",-75.3587,43.8038
"0801UWB0593",-75.3536,43.799
"0801UWB0596",-75.374,43.7506
"0801UWB0599",-75.2946,43.7595
"0801UWB0607",-75.2666,43.785
"0801UWB0609",-75.2642,43.7819
"0801UWB0611",-75.2698,43.7767
"0801UWB0612",-75.2677,43.7778
"0801UWB0645",-74.9976,43.7966
"0801UWB0646",-75.0182,43.7541
"0801UWB0652",-75.4609,43.7376
"0801UWB0653",-75.4673,43.7456
"0801UWB0658",-75.3161,43.732
"0801UWB0659",-75.3161,43.7295
"0801UWB0660",-75.3089,43.745
"0801UWB0665",-75.2363,43.7267
"0801UWB0668",-75.2078,43.7636
"0801UWB0670",-75.1972,43.7497
"0801UWB0671",-75.1927,43.7465
"0801UWB0672",-75.2317,43.7224
"0801UWB0679",-75.0215,43.7639
"0801UWB0683",-75.0132,43.7347
"0801UWB0685",-75.2789,43.6663
"0801UWB0686",-75.2675,43.6468
"0801UWB0688",-75.2815,43.6849
"0801UWB0691",-75.2877,43.6919
"0801UWB0692",-75.2827,43.694
"0801UWB0693",-75.2838,43.7045
"0801UWB0695",-75.362,43.6196
"0801UWB0696",-75.3332,43.6063
"0801UWB0697",-75.2623,43.6402
"0801UWB0698",-75.2467,43.6401
"0801UWB0711",-75.247,43.6215
"0801UWB0725",-75.0172,43.6768
"0801UWB0726",-75.022,43.6843
"0801UWB0727",-75.0068,43.6955
"0801UWB0729",-75.024,43.7094
"0801UWB0737",-74.8993,43.8176
"0801UWB0744",-74.926,43.7536
"0801UWB0760",-74.7549,43.8768
"0801UWB0761",-74.8086,43.8641
"0801UWB0763",-74.8159,43.8664
"0801UWB0764",-74.8152,43.8769
"0801UWB0765",-74.7908,43.8867
"0801UWB0766",-74.7863,43.8885
"0801UWB0771",-74.7282,43.89
"0801UWB0773",-74.7388,43.8917
"0801UWB0781",-74.9498,43.7298
"0801UWB0782",-74.92796,43.71018
"0801UWB0782C",-74.8995,43.7288
"0801UWB0785",-74.7457,43.791
"0801UWB0792",-74.6698,43.7615
"0801UWB0794",-74.8486,43.7509
"0801UWB0797",-74.9377,43.7111
"0801UWB0806",-75.0303,43.6212
"0801UWB0817",-74.8588,43.6909
"0801UWB0825",-74.8251,43.7204
"0801UWB0829",-74.8602,43.6606
"0801UWB0839",-74.8397,43.6672
"0801UWB0840",-74.815,43.6767
"0801UWB0842",-74.8228,43.6766
"0801UWB0846",-74.8094,43.6872
"0801UWB0856",-74.7842,43.5835
"0801UWB0857",-74.7918,43.5667
"0801UWB0858",-74.7957,43.5781
"0801UWB0871",-74.6944,43.614
"0801UWB0872",-74.6862,43.6162
"0801UWB0903",-75.3376,43.5851
"0801UWB0906",-75.1453,43.5954
"0801UWB0908",-75.2828,43.523
"0801UWB0911",-75.3641,43.5235
"0801UWB0912",-75.4374,43.5704
"0801UWB0916",-75.2201,43.5055
"0801UWB0919",-75.1709,43.5215
"0801UWB0924",-75.1324,43.5874
"0801UWB0928",-75.1707,43.5553
"0801UWB0932",-75.2806,43.4436
"0801UWB0933",-75.2889,43.4437
"0801UWB0936",-75.2265,43.449
"0801UWB0937",-75.2425,43.4585
"0801UWB0943",-75.3271,43.4834
"0801UWB0945",-75.1225,43.4382
"0801UWB0946",-75.1045,43.4421
"0801UWB0954",-75.1401,43.5004
"0801UWB0957",-75.1398,43.5404
"0801UWB0960",-75.1314,43.5358
"0801UWB0974",-74.9508,43.5758
"0801UWB0985",-75.1682,43.409
"0801UWB0989",-75.1536,43.3922
"0801UWB1009",-74.9335,43.5685
"0801UWB1014",-74.8156,43.5529
"0801UWB1016",-74.8568,43.5457
"0801UWB1017",-74.9033,43.5482
"0801UWB5001",-75.9703,44.0062
