Lake_ID,NATURAL,FOREST,DEVELOPED
1601NOB1137,100,95.09043928,0
1601UWB6649,61.49068323,44.72049689,22.36024845
1601UWB6494,92.08261618,91.22203098,7.917383821
1601RUD1134,87.20283257,82.14466363,4.198280223
1601IND1131,61.69250646,48.25581395,10.14211886
1601UWB6474,36.63366337,22.77227723,6.210621062
1601UWB1125A,13.33333333,8.62745098,16.07843137
1601ROU1130,33.29506315,23.99540758,0.918484501
1601UWB1129,17.41884402,9.263657957,15.04354711
1601UWB6471,66.3583815,42.89017341,7.167630058
1601UWB5901,31.64556962,30.06329114,0
1601CRY1124,91.84652278,88.56914468,0
1601UWB1128,92.79279279,91.44144144,7.207207207
1601ARR1123A,92.85714286,88.6852086,0.568900126
1601UWB6642,60.75688503,48.72915756,8.168363205
1601UWB6641,60.26449519,48.27037286,8.78589359
1601UWB6636,0,0,0
1601UWB1122,58.1100141,54.30183357,33.28631876
1601UWB1127B,98.14937211,88.89623265,1.685393258
1601UWB6635,89.43737544,73.32515714,2.774796873
1601UWB6633,97.63146458,86.70143416,2.086049544
1601UWB1119,74.6031746,49.20634921,0
1601SWI1127,89.71260614,73.92227302,2.482037884
1601CRA1127A,100,90.56675542,0
1601UWB6634,86.88557615,82.19178082,3.847703465
1601DUC1135C,99.84747378,91.5729266,0.152526215
1601UWB5964,71.42857143,71.42857143,0
1601DEP1135D,100,95.64698867,0
1601ELL1113,94.56530596,85.30921535,3.560661615
1601UWB6620,91.35802469,89.50617284,4.320987654
1601UWB1113B,80.51689861,64.8111332,16.00397614
1601SHA1116,96.93989071,90.05464481,0
1601UWB1116C,98.08118081,88.78228782,1.033210332
1601UWB6623,97.89482513,90.68187537,1.450977103
1601BEA1116D,100,98.0952381,0
1601UWB1116A,97.73497036,89.52159187,1.524132091
1601PEL1116B,94.19398907,88.38797814,4.43989071
1601UWB1113C,91.83351726,87.27731357,5.533659152
1601UWB1117A,98.07370184,78.89447236,1.926298157
1601UWB1113A,90.85864486,85.36799065,6.09423676
1601UWB6627,85.28198947,77.58675379,5.043456195
1601UWB6618,90.7037037,85.91358025,6.234567901
1601UWB6628,68.45425868,65.61514196,0
1601UWB5697,93.46341463,89.90243902,6.536585366
1601JON1117B,92.2459893,88.9483066,7.754010695
1601BRA1112,100,97.05882353,0
1601UWB5310,81.8958819,67.63791764,1.864801865
1601QUA1114,93.6433196,89.28781636,4.532077693
1601FRE1114A,85.98848369,74.47216891,8.061420345
1601UWB5314,92.47104247,80.93093093,4.075504076
1601UWB5316,95.14211886,83.51421189,4.237726098
1601GRE1117,82.42152466,80.53811659,10.76233184
1601PAW1006A,60.95444685,52.92841649,12.79826464
1601UWB1118,82.20597197,79.43327239,17.03229738
1601UWB1134A,100,100,0
1601UWB1117C,74.06716418,69.7761194,10.63432836
1601UWB5223,74.18181818,72.72727273,24.36363636
1601UWB6643,84.25925926,62.96296296,15.74074074
1601UWB6647,99.52038369,96.58273381,0.479616307
1601UWB6648,96.88385269,85.55240793,3.116147309
1702SCO1111,79.2633015,72.737608,11.48249204
1702BRO1110A,82.70962296,76.63196398,11.56443444
1702UWB1110E,93.48222425,85.4603464,6.517775752
1702UWB1110D,93.26135517,83.24646314,6.738644825
1702UWB1110C,93.89640383,84.98845266,6.103596173
1702TRI1109,97.64705882,89.88235294,1.960784314
1702UWB1110B,86.50793651,81.74603175,13.49206349
1702UWB1108Z,91.16517286,84.12291933,8.834827145
1702UWB1108Y,100,97.43589744,0
1702SIS1110,85.82512057,76.47305515,13.77647306
1702UWB5336,88.52645439,78.87239646,10.34235097
1702UWB1109C,94.54545455,80,5.454545455
1702UWB1108T,87.39399496,79.34907174,12.21636489
1702UWB1108V,89.65863454,82.32931727,10.14056225
1702UWB1106B,80.06650097,73.64814939,18.41539598
1702TWI1106S,89.18918919,87.56756757,10.81081081
1702MAL1108U,93.88489209,88.30935252,5.935251799
1702TWI1106A,91.32149901,88.85601578,8.678500986
1702UWB1106R,88.84297521,86.7768595,11.15702479
1702UWB1107D,100,100,0
1702UWB1107E,97.5,97.5,2.5
1702UWB5167,91.66666667,91.66666667,8.333333333
1702UWB1108S,95.15418502,93.83259912,4.845814978
1702UWB5164,100,66.66666667,0
1702UWB1107F,88.34702259,82.75154004,11.08829569
1702UWB5166,100,52.94117647,0
1702UWB1107H,83.33333333,80.95238095,11.9047619
1702UWB5169,79.56773619,73.14505348,19.55770945
1702UWB5328,82.8125,68.98271277,15.82446809
1702UWB1106M,72.91666667,52.08333333,27.08333333
1702HIG1106K,75.97597598,72.07207207,24.02402402
1702UWB1107B,85.58558559,85.58558559,13.21321321
1702UWB1107A,94.51476793,92.47538678,5.133614627
1702UWB1108E,46.93877551,46.93877551,53.06122449
1702ROB1106G,78.44311377,76.04790419,21.55688623
1702LED1106H,89.39393939,85.35353535,9.343434343
1702UWB1108,84.41108545,78.40646651,15.35796767
1702UWB1108I,81.76744186,65.86046512,18.23255814
1702UWB1108J,81.66160081,64.33637285,18.33839919
1702UWB1108A,81.20805369,79.19463087,18.79194631
1702UWB1106E,72.60273973,71.23287671,0
1702UWB5170,73.42831701,70.09795191,25.37845058
1702COB1108K,81.9047619,79.42857143,15.80952381
1702BRY1106,74.58815282,72.87066246,24.1149667
1702UWB5172,71.12831858,67.00774336,27.76548673
1702NOR1108Q,55.32591415,54.6899841,44.35612083
1702UWB1103E,88.7755102,86.2244898,11.2244898
1702WIN1108O,63.33333333,59.16666667,32.5
1702UWB1103C,73.4772979,70.65337763,24.64008859
1702LON1108N,56.9520817,55.77376277,42.49803614
1702UWB1108C,66.40095656,62.05659625,33.12076525
1702UWB1108P,37.03703704,37.03703704,62.96296296
1702UWB5161,83.63636364,83.63636364,16.36363636
1702WAM1104,60.64189189,55.57432432,39.02027027
1702UWB5153,75.86206897,68.96551724,24.13793103
1702UWB1103D,30.90909091,28.18181818,69.09090909
1702UWB5537,55.65970994,50.28740715,43.08012027
1702UWB5341,89.95330865,78.16776687,9.402672678
1702UWB1108D,98.93617021,98.93617021,1.063829787
1702UWB5519,12,10,86
1702UWB1098D,33.90629332,32.13196562,65.20654283
1702UWB5516,28.31283973,26.22829701,70.9694443
1702UWB1098C,24.98876202,23.15022925,74.37292097
1702UWB5819,67.64705882,50,32.35294118
1104HAT0506,100,84.21717172,0
1104LOS0496,100,98.47266881,0
1104UWB0505A,100,69.91150442,0
1104ASH0497,96.71451356,95.91706539,3.22169059
1104SEC0494A,99.54751131,99.54751131,0
1104BIR0495,100,95.94095941,0
1104SDA0495B,100,94.41176471,0
1104NEW0501,100,97.91395046,0
1104NDA0495C,100,90.38461538,0
1104UWB0500A,100,94.75954281,0
1104FEE0504,99.69604863,82.10486322,0.303951368
1104MAK0500,98.5501927,94.91649844,1.385575335
1104UWA0719,100,98.30985915,0
1104AVA0707,53.9050536,52.45022971,0
1104LWA0718,100,98.17470665,0
1104MOS0498,100,99.48542024,0
1104STU0502,98.71619308,90.30469017,1.28038343
1104MOS0499,100,100,0
1104COL0706,88.52734923,86.15708275,0
1104CRO0507,100,95.42915185,0
1104FLO0704,94.68255599,91.60468461,0.045202383
1104MOR0490,100,80.02316155,0
1104GUI0491,100,94.32234432,0
1104JOE0493,100,98.31460674,0
1104BUL0488,100,97.75280899,0
1104ROU0489,100,89.56957413,0
1104TRI0487,100,94.48818898,0
1104DIX0460A,100,88.9261745,0
1104HEN0715,99.505513,97.12987122,0.456611396
1104COU0483,85.94470046,83.87096774,12.90322581
1104EAG0476,100,93.53846154,0
1104HOL0481,91.49560117,81.34897361,8.093841642
1104BRO0473,100,91.79104478,0
1104MUN0486,100,98.21882952,0
1104HOW0472,100,97.51908397,0
1104UTW0485,100,99.34065934,0
1104LTW0484,100,98.94259819,0
1104JUG0480,87.9093199,84.88664987,11.33501259
1104JIM0713,99.96689838,81.26448196,0
1104ELK0460,99.06302876,90.09940778,0.006345178
1104TRO0451A,100,95.58117195,0
1104SAN0710,99.25999754,94.84046257,0.648526139
1104SAL0712,88.61607143,28.79464286,10.9375
1104WHI0566,100,96.23287671,0
1104BLO0477,100,97.17647059,0
1104HUS0453,100,95.75471698,0
1104HAR0716,100,95.15099957,0
1104HAM0468,99.45112806,94.07728883,0.516960781
1104MUD0452,100,88.85350318,0
1104UWB5529,88.59649123,75.43859649,9.210526316
1104UWB5455,99.89170978,94.15232824,0
1104SAN0710,98.70664106,93.14081134,1.113165944
1104GER0465A,99.08965692,92.29612273,0.826433197
1104CHA0465,100,99.5423341,0
1104BLA0478,99.78148047,93.00737503,0
1104CHE0711,100,94.48398577,0
1104UWB0710A,97.85981808,92.24184056,2.140181915
1104BLA0479,100,92.13793103,0
1104BOR0564,99.93836672,85.21361535,0.058831769
1104AND0698,100,92.50353607,0
1104CLE0458,99.43555974,98.7770461,0.564440263
1104BAS0464,100,99.71319312,0
1104ROU0450,100,90.47619048,0
1104HAT0463,100,92.34435508,0
1104MOO0467,100,97.86657636,0
1104LMA0455,100,93.28621908,0
1104NIA0455A,100,94.8021264,0
1104MAR0454,100,94.83830846,0
1104ROU0687,99.29654336,79.44815039,0.70345664
1104UWB5523,100,62.41032999,0
1104PRO0462,100,92.64069264,0
1104UWB5442,99.52928656,84.98014817,0.468666858
1104WAR0695,100,91.19638826,0
1104UWB5441,99.5336137,85.16532797,0.4643932
1104PAL0453A,99.09336612,91.65752833,0.628606874
1104DEE0689,98.74909355,88.28861494,1.250906454
1104OWL0446,100,96.77891654,0
1104NEW0694,99.00236726,91.85196145,0.995519107
1104WOL0688,98.8716072,91.79627935,1.128392803
1104COR0686,100,93.47597334,0
1104SCH0445,99.97437212,95.64325987,0
1104KNO0448,99.83792545,96.27228525,0
1104PER0702,97.77181376,89.02134565,2.228186244
1104CAT0685,99.02519772,88.86487646,0.974802281
1104TRO0703,96.20500782,90.02347418,3.794992175
1104JOH0434,98.21793748,88.4312007,1.782062518
1104UWB0561B,100,94.78827362,0
1104SAN0457,98.37796087,87.07518023,1.622039135
1104FLE0444,95.11645379,83.84673178,4.883546206
1104PEA0433,100,98.13084112,0
1104VAN0554,100,97.84017279,0
1104PIC0691,100,92.77612982,0
1104ADJ0692A,97.72979838,88.68074298,1.841562153
1104PAR0432,97.84828621,89.86498894,1.889037038
1104BEL0681A,98.22170309,88.74903849,1.473652223
1104EAG0438,96.84088654,89.18293086,2.960635131
1104MIL0692B,97.08611002,88.6580426,2.534953613
1104OTT0441,100,99.45355191,0
1104BUM0435,100,99.74126779,0
1104ARB0684,98.0816078,95.0365408,1.918392205
1104CHE0560,99.326742,84.26553672,0.672473321
1104WOO0681,99.07353793,86.47944412,0.926462073
1104GOO0442,100,98.10810811,0
1104BIG0396,100,99.01605386,0
1104COU0690,99.31804804,89.00119162,0.669030767
1104COT0436,100,97.6635514,0
1104PYR0437,100,96.34630659,0
1104UWB0392,100,95.3199618,0
1104ROC0424,100,95.54252199,0
1104LRO0425,100,95.17766497,0
1104BUR0426,100,96.67774086,0
1104GOO0676,98.12315611,89.94413408,1.876843889
1104UWB5411,97.97297297,0,2.027027027
1104ALD0420,99.62461843,93.83714215,0.280504909
1104CRA0421,99.89520208,94.7327653,0
1104HOR0431,98.84393064,97.97687861,0
1104OXS0427,100,95.62118126,0
1104CRA0430,99.73353635,98.78188047,0
1104GOO0419,100,97.67955801,0
1104ZAC0673,100,96.37952559,0
1104UWB0429A,98.54096521,95.51066218,0
1104GLI0429,99.77622105,96.87682428,0
1104MAR0398,100,99.13043478,0
1104NOR0405,100,96.92039512,0
1104BAI0397,100,96.1285119,0
1104UWB5418,98.21428571,0,1.785714286
1104DEV0413A,100,97.6340694,0
1104BLA0389,100,98.79518072,0
1104BIG0406,99.05264582,81.60779537,0.947354175
1104WAR0396A,91.69929522,88.64526233,8.300704777
1104GOO0672A,98.29778277,88.34409206,1.700813921
1104GUL0418,100,100,0
1104OTT0674,98.06985294,93.93382353,1.930147059
1104HAR0407,100,94.40810988,0
1104BUL0404,93.46314325,91.79415855,6.536856745
1104PHA0412,99.97361478,96.17414248,0
1104DUC0387,100,94.45806768,0
1104WOL0413,100,95.03297437,0
1104HEW0388,100,94.69072165,0
1104UWB5533,100,86.4690027,0
1104HOR0403,96.60952381,92,3.39047619
1104SPE0409,100,94.30264357,0
1104BAR0386,100,98.01623084,0
1104MOO0678,92.99847793,92.08523592,7.00152207
1104SPR0416,100,99.0990991,0
1104COF0409A,100,78.94736842,0
1104SPR0414,100,96.56406586,0
1104BIG0395,98.9010989,98.74411303,1.098901099
1104FIS0552,96.53579677,95.61200924,3.464203233
1104FIF0626C,96.15541588,81.51987593,3.844584116
1104SEV0631A,95.7921389,79.1294912,4.207861104
1104CHE0672,100,97.89156627,0
1104MUL0394,96.01317957,84.94233937,3.986820428
1104CEN0559,100,98.55521156,0
1104EIG0633,95.55283558,86.8625051,4.447164423
1104BAL0555,97.10587551,93.58638743,2.821407795
1104THU0402,94.50783214,86.60800619,5.182749952
1104WHO0411,100,98.4741784,0
1104NAT0577,100,99.79423868,0
1104OLI0385,95.83766909,93.5483871,4.162330905
1104STO0557,100,92.31007752,0
1104GRA0551,100,94.7265625,0
1104RAN0556,98.43648208,88.99022801,1.563517915
1104MUD0630,91.45728643,73.36683417,8.417085427
1104DEE0629,95.32190829,93.65446966,4.678091709
1104CRA0410,100,95.39007092,0
1104SPL0618,99.5985727,98.92952721,0.401427297
1104JAC0634,98.8179669,89.71631206,1.182033097
1104FRA0617,100,98.83527454,0
1104LSH0383A,100,99.69356486,0
1104WOL0640,96.32086852,93.3655006,3.679131484
1104FOU0626B,96.69827889,84.91043203,3.298208641
1104BEA0621,100,83.6763519,0
1104TWE0538,100,98.55072464,0
1104BEA0620,98.79843797,80.62481226,1.051366777
1104HOT0550,100,94.10048622,0
1104THU0578,100,95.47543809,0
1104MIN0576,99.21032357,92.02619414,0.789676425
1104SHE0383,100,99.55005624,0
1104UWB0551A,100,99.56896552,0
1104TIR0641,100,90.28506741,0
1104CED0623,100,98.0861244,0
1104FIR0625,96.67020782,85.44917336,3.326472346
1104BUL0549,97.27095517,91.0331384,2.729044834
1104CHU0349,99.16221034,94.95543672,0.819964349
1104GRA0627,100,90.23619678,0
1104MAR0399,100,90.04267425,0
1104NOR5406,92.72197962,81.80494905,7.132459971
1104HUN0574,96.25699971,94.90126732,3.743000295
1104SWE0353,100,94.30992736,0
1104PAT0378,100,96.03960396,0
1104MUD0624,99.8509687,90.90909091,0
1104SCH0374,97.33490963,89.38741403,2.247619478
1104DUN0581,100,97.47952111,0
1104THE5385,99.02384382,94.95919347,0.924947992
1104CRA0635,100,92.94478528,0
1104CAL0382,91.36442142,88.94645941,8.635578584
1104PIN0655,100,88.16388467,0
1104HUS0381C,97.52212389,91.74041298,2.300884956
1104BEA0348,94.14893617,84.61879433,5.85106383
1104CLE0616,100,91.22807018,0
1104UWB5390,100,93.76179097,0
1104MIN0381B,92.98550133,87.85991423,5.258321421
1104BRA0347,98.87027014,93.4390584,0.99974002
1104COR0659,100,90.16786571,0
1104UWB5386,94.51481836,80.42543021,4.146749522
1104EAS0536,95.40889527,87.37446198,4.591104735
1104RAC0351,100,92.98429319,0
1104DIM0380,97.48789817,88.61813923,2.048505598
1104PIN0572,100,100,0
1104GRE0656,100,86.04651163,0
1104CRA0584,100,96.31540162,0
1104BRI0350,100,95.82338902,0
1104OK 0567,99.92369325,97.02403663,0.076306753
1104BUT0352,99.60422164,94.59102902,0
1104WHO0568,100,89.57816377,0
1104ELI0377,98.49537037,96.02623457,1.350308642
1104ROC0637,99.24699507,92.14543392,0.721498448
1104DUR0641A,99.52451579,92.14578608,0.431861804
1104CRY0654,100,97.60191847,0
1104ROS0569,100,98.24945295,0
1104AND0376,94.75927783,86.29638917,4.576228686
1104UNK0658,98.60312243,87.98274445,1.396877568
1104BUL0582,100,98.290057,0
1104MOX0381,94.52054795,63.73124592,4.305283757
1104UWB5404,95.04087924,88.62082831,3.819863289
1104LIL0354,99.48004025,83.32774237,0.519959745
1104GRA0650,100,95.1417004,0
1104VAL0370,95.80750107,89.85329323,3.204223191
1104ROC0586,100,97.70992366,0
1104HID5420,100,94.02503028,0
1104BRA0347,96.55299383,88.89518307,2.730414094
1104FRA0583,99.01431144,83.48971661,0.98568856
1104CAS0644,100,92.34870317,0
1104DEN5383,100,95.17426273,0
1104STO0587,96.83098592,87.85211268,3.169014085
1104PRI0544,100,93.66940211,0
1104STE0643,100,94.29429429,0
1104CLE0535,100,100,0
1104LON0533,99.83739837,91.81571816,0
1104UWB0373,97.5,62.5,0
1104SMI0371,93.58974359,80.18648019,2.972027972
1104WAR0375,94.34604905,92.30245232,5.517711172
1104FUL0524,100,93.46733668,0
1104ADI0587A,85.95634693,79.14991384,12.98104538
1104UWB5398,100,93.22820037,0
1104BEN0355,100,96.72447013,0
1104MOU0369,92.39598278,90.38737446,6.384505022
1104BIR0523,94.31367119,78.10394166,4.938613496
1104MAR5434,96.96132597,80.01841621,3.038674033
1104UWB0537A,100,96.66030534,0
1104SPR0662,100,98.18819404,0
1104CAR0531,99.61308477,82.34259585,0
1104STR0344,100,88.29268293,0
1104ORD0532,99.0881459,97.56838906,0.911854103
1104BRO0539,100,100,0
1104LOO0367,93.60147321,84.35883195,5.556692292
1104UWB5402,93.799547,83.83352208,5.520951302
1104UWB5426,98.72739451,80.00669792,0
1104THE5401,95.32182785,85.19483339,4.341691089
1104ALL5380,100,95.25862069,0
1104CLE0594,100,95.47244094,0
1104DIS0665,100,98.87892377,0
1104PEA0542,98.98063201,98.87869521,0
1104CRY0343,91.77978884,88.08446456,7.767722474
1104BUR0342,95.64701474,86.3477392,4.053210092
1104JOH0596,100,98.73217116,0
1104JER0588,100,81.93930422,0
1104FAX0360,92.46491257,82.91416437,5.819702047
1104THI0540,99.54760297,96.91087103,0.418636057
1104CRO0526,100,93.98907104,0
1104UWB0540A,100,92.99568966,0
1104AUS0516,93.15589354,85.93155894,6.692015209
1104HOU0541,100,97.65170407,0
1104UWB5381,90.13403344,80.72405693,6.252590853
1104SHE0341,97.44075829,94.36018957,2.132701422
1104UWB5372,97.63399324,86.77657446,2.248741119
1104DIP5422,95.97189696,90.07025761,3.091334895
1104PAL0368,100,97.8280543,0
1104FRI0365,90.08756819,81.15848407,6.158484065
1104ANT5423,96.86888454,74.55968689,3.13111546
1104SUL0366,99.44134078,85.58659218,0
1104WAK0666,100,98.23594267,0
1104OVE0517,96.48760331,90.49586777,3.512396694
1104PUF0589,100,97.88838612,0
1104CED0667,99.9984094,93.28529732,0
1104CHA0529,99.14529915,95.7977208,0.854700855
1104ROU0590,99.62171364,89.61603934,0.378286363
1104KIN0588A,99.83696874,93.54995877,0.069335132
1104CRO0598,99.96444444,96.87111111,0
1104TRI0358,89.87558988,87.25868726,7.364507365
1104WIN0529A,97.36331211,91.67908258,2.379339925
1104JOH0599,100,92.70386266,0
1104FOR0340,97.90419162,93.11377246,0.299401198
1104CAR0669,100,91.60305344,0
1104PAC5349,97.38082766,87.77370351,2.095337873
1104KELXXX1,96.58318129,86.18344667,2.786531763
1104DIP0514,100,88.62745098,0
1104MUD0513,99.6996997,99.3993994,0.3003003
1104UWB5366,100,94.09672831,0
1104POK0339,100,73.59307359,0
1104UWB5374,86.66666667,60,13.33333333
1104DAG0508,99.57219251,95.93582888,0.213903743
1104UWB5368,99.96168582,93.56321839,0.038314176
1104CRA0519,100,95.94594595,0
1104BEA5358,97.47492217,85.160844,2.352127292
1104DUG0602,95.68965517,94.48891626,4.310344828
1104UWB5367,95.66152743,92.1477232,3.78271782
1104BEA0671,100,96.0488423,0
1104DUG0601,96.33278599,93.26765189,3.667214012
1104UWB5500,96.88200987,93.49484074,3.11799013
1104ECH0511,53.46358792,52.22024867,44.22735346
1104LIT0515,97.0212766,89.5035461,2.978723404
1104UWB5377,99.81262443,94.53097552,0.117109732
1104COO0335,92.0487106,90.25787966,7.87965616
1104MAS0613,90.77328647,84.00702988,9.226713533
1104MUD0522,99.5843724,91.97838736,0.415627598
1104NUM0336,93.99097796,82.35594519,4.587624479
1104SIT0337,97.23076923,97.23076923,1.538461538
1104GAR0520,99.38558764,93.77688054,0.5880804
1104BEA0510,99.57686883,96.37987776,0.423131171
1104WHI0603,98.50879429,91.24394596,1.49120571
1104ROU0521,99.51211012,90.5732706,0.487889876
1104UWB0336A,92.0846395,80.32915361,6.661442006
1104LMO0607,100,92.29894856,0
1104VIE0331,99.0217059,97.0651177,0.9782941
1104OTT0608,100,92.03527031,0
1104GAY0330,100,100,0
1104BER0328A,100,74.41860465,0
1104STE0329C,100,94.55419114,0
1104UWB0609C,100,89.35340022,0
1104VAN0329A,96.50073546,90.99636138,2.307037238
1104UWB0331C,98.73702761,94.53691012,1.194439005
1104FOU0325,96.36666274,91.05536594,2.896918136
1104THI0324,96.29994655,90.96117867,2.968395029
1104SEC0322,95.30869342,89.91216823,3.686370047
1104UWB0321,64.25,50.5,6.25
1104BUL0320,99.25093633,92.13483146,0
1104LUZ0318,94.31291357,88.00814406,4.242616005
1104STO0317A,59.50457728,54.60420032,15.72428648
1104BEA0699A,98.63959255,90.0013403,1.353705938
1104BAD0585,100,90.97830225,0
1104CEN0593,100,80.03857281,0
1104DUD0449,99.56731737,90.46588851,0.427651439
1104ING0444A,98.17510765,90.0485271,1.681361493
1104IND0597,98.75485679,91.066699,1.169577452
1104LEN0332,99.80244962,94.27103911,0.197550375
1104OKE0126,83.62989324,81.85053381,11.74377224
1104THE0299,98.3900644,92.31830727,1.609935603
1104BOT0300,100,92.49291785,0
1104SEC0298,100,97.0798448,0
1104UTW0295,100,98.31246598,0
1104LTW0294,100,97.80263684,0
1104UWB0293A,99.90732159,85.07877665,0
1104LSI0292,100,97.49347258,0
1104USI0293,100,95.72506287,0
1104LON0310,100,98.86277483,0
1104ROC0309,100,98.4929078,0
1104SOU0312,100,98.37153197,0
1104KIB0291,100,98.23848238,0
1104OWL0308,98.53238866,92.00404858,1.467611336
1104MUD0289,100,99.5997713,0
1104FIS0288,99.48263119,95.89272516,0.51736881
1104MUD0290,100,99.49083503,0
1104FIS0287,100,97.06447188,0
1104LIX0197,100,90.544157,0
1104COD0286,100,89.86318408,0
1104ELM0304,99.90939901,89.05741418,0.088363925
1104HAY0302,100,89.07073509,0
1104PIN0305,100,89.92346939,0
1104BUC0284,100,100,0
1104PIN0303,100,86.43835616,0
1104RUS0281B,100,86.95194669,0
1104MUD0316,96.7021955,86.28951444,3.2978045
1104UWB0281A,99.74635384,94.45149017,0.253646164
1104SHI0282,100,98.67549669,0
1104JOH0301,100,84.7826087,0
1104STJ0192,100,97.15832206,0
1104SOU0315,100,93.33333333,0
1104LIT0333,100,95.599022,0
1104SAC0314,96.55852869,84.83503039,3.269792407
1104FAW0247,100,90.45142992,0
1104GIL0281,98.29490094,95.64793764,1.705099058
1104MUD0245,100,77.29083665,0
1104DUN0279,98.49456735,95.12370729,1.505432648
1104VLY0244,100,81.38216481,0
1104PLE0313,95.33192472,83.49958233,4.502235762
1104HAR0189,98.49032532,91.63831597,1.233255369
1104NEW0187,100,99.76331361,0
1104CHA0280,91.51898734,89.11392405,8.481012658
1104SAN0221,100,99.35149157,0
1104DEE0242,100,93.45930233,0
1104MID0211A,99.847793,91.311517,0.139523085
1104LIV0212,99.98262381,91.97219809,0
1104WIL0188,100,97.25675096,0
1104OXB0252,95.78813496,80.75110346,3.142066283
1104AIR0254,98.66765359,97.18726869,0
1104BUL0190,100,85.28301887,0
1104SCO0241,100,97.91937581,0
1104ALG0276A,98.6161138,91.50673761,1.22190251
1104HAM0220,99.04079726,95.16038617,0.716287761
1104TEN0186,100,91.62953962,0
1104UWB5238,97.07602339,89.8989899,2.923976608
1104BEL0212A,98.15321477,96.13543092,1.76128591
1104CHA0219,100,98.98039216,0
1104BUC0251,100,88.16067653,0
1104LIT0250,100,86.87806587,0
1104WAR0240,100,99.65986395,0
1104SAN0210,99.64465502,83.75777317,0.355344981
1104STE0126A,96.03043413,87.45017639,2.232889558
1104WIL0215,98.17351598,81.20243531,1.826484018
1104GRE0127,96.04147221,87.40552963,2.217154575
1104BUC0218,100,97.46835443,0
1104LOS0233,100,93.39207048,0
1104MUR0213,100,94.2455243,0
1104SPY0232,98.7155751,89.45845869,1.284424902
1104MID0184,100,98.13242784,0
1104UWB5274,97.11988031,89.00317935,2.562184402
1104MUD0231,100,82.62820513,0
1104GRE0205,100,78.19148936,0
1104PIS0234,98.58507445,84.82446375,1.269307994
1104UWB0205A,98.35077704,79.00412306,1.554075484
1104RIC0207,99.87397606,89.5400126,0.11342155
1104OWL0222,100,95.27559055,0
1104BEN0182,100,98.91554387,0
1104JEN0130,96.64599418,92.8236932,3.176813062
1104EFN0129,96.53426175,92.26143377,3.252096851
1104UWB0182A,98.63481229,93.30204778,1.365187713
1104OLD0204,100,88.32391714,0
1104HUN0131,97.47974797,94.43744374,2.268226823
1104FLY0133A,100,95.86342745,0
1104DAV0127A,99.6399177,87.01989026,0.360082305
1104MEC0236,100,87.39495798,0
1104MUD0216,100,93.2864104,0
1104UWB0202A,100,98.76033058,0
1104SHE0235,100,87.90393013,0
1104UWB0173A,99.47368421,90.78947368,0.526315789
1104SAN0225,100,86.00391499,0
1104MUD0226,100,75.31806616,0
1104PAL0127B,100,82.9533404,0
1104BLA0128,100,96.38961039,0
1104UWB0227,100,87.99470111,0
1104UWB0158A,100,98.20408163,0
1104CLO0228,100,89.50442478,0
1104THR0217,100,100,0
1104MIN0131A,99.86470489,84.67782851,0.135295112
1104UWB0230,100,95.97122302,0
1104THR0160,100,100,0
1104THR0159,100,99.51219512,0
1104ROC0229,100,92.62086514,0
1104CAN0267,100,97.12230216,0
1104JOH0132,100,84.29772502,0
1104SIL0270,100,98.51878613,0
1104LOO0257,100,99.35553169,0
1104UWB0266B,100,82.4742268,0
1104MEC0276,100,94.08284024,0
1104NBR0266A,100,92.09815951,0
1104KEN0258,99.27797834,97.93708097,0.722021661
1104LOO0256,100,98.93333333,0
1104WOO0156,100,99.60962915,0
1104JOC0259,100,96.88328912,0
1104UWB5253,95.85915978,92.3553719,2.71177686
1104UWB5254,95.95540576,92.51577219,2.6272578
1104NOR0197A,93.21945185,86.14864865,5.119908641
1104LIT0139A,100,91.17647059,0
1104MUL0139,100,78.29727844,0
1104ROC0275,100,94.9044586,0
1104LOS0262,100,93.29004329,0
1104ROS0266,100,91.58878505,0
1104UWB0262A,100,96.21212121,0
1104UWB5240,81.6360601,62.27045075,10.26711185
1104WOO0154B,98.19157954,94.7536969,1.63888104
1104WHI0271,100,97.94303797,0
1104ALB0138,98.68073879,86.27968338,1.319261214
1104UWB5285,100,91.92647059,0
1104UWB5251,93.52441614,90.02123142,4.033970276
1104UWB0160A,100,99.64664311,0
1104MUD0155,100,88.13559322,0
1104UWB5172,97.63313609,87.14362561,2.366863905
1104CHU0264,97.37903226,88.70967742,2.620967742
1104ARC0144,100,83.51078351,0
1104BRO0268,100,98.61495845,0
1104COU0274,100,99.50248756,0
1104DUC0273,100,98.87058824,0
1104GOO0265,100,89.96624156,0
1104CHA0164,100,95.1595554,0
1104IRE0136A,99.28052671,79.83438539,0.662910926
1104ROU0137,100,91.46469968,0
1104DES0147,93.55577363,84.56002617,6.444226366
1104EAS0272,100,94.07713499,0
1104ROU0142A,99.00849858,75.99150142,0.920679887
1104RAC0165A,100,97.66312595,0
1104CAM0152,98.15229563,96.32325495,1.735722284
1104SHE0134C,98.36300976,91.44170017,0.717978173
1104NAN0143,97.96321713,82.05325281,1.987373044
1104UWB5268,100,93.40141398,0
1104HOL0169,99.74326059,99.74326059,0.256739409
1104LYN0165B,100,97.23502304,0
1104JAC0151,98.37710869,95.55840273,1.530358033
1104UWB5154,96.41975309,76.2962963,3.580246914
1104HOL5269,100,94.82448671,0
